Schritt,Zustand,Zeit,Programmdauer,Schrittdauer,Zyklus,Zyklusebene,Prozedur,Prozedurebene,AhAkku,AhLad,AhEla,AhStep,Energie,WhStep,Spannung,Strom,Temp1
,,,,,,,,,Ah,AhCha,AhDch,AhStep,Wh,WhStep,V,A,TBAC1
1,PAU,2013-06-15 22:34:34.16,6020137.0,2560676.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862773288419703,0.0,27.0625
1,PAU,2013-06-15 22:34:44.2,6030173.0,2570712.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862773288419703,0.0,27.0625
1,PAU,2013-06-15 22:34:54.19,6040171.0,2580710.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862407668610103,0.0,27.0625
1,PAU,2013-06-15 22:35:04.19,6050171.0,2590710.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.863138908229303,0.0,27.0625
1,PAU,2013-06-15 22:35:14.19,6060165.0,2600704.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862773288419703,0.0,27.0625
1,PAU,2013-06-15 22:35:24.16,6070138.0,2610677.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862773288419703,0.0,27.0625
1,PAU,2013-06-15 22:35:34.16,6080142.0,2620681.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862773288419703,0.0,27.0625
1,PAU,2013-06-15 22:35:44.17,6090150.0,2630689.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862407668610103,0.0,27.0625
1,PAU,2013-06-15 22:35:54.16,6100142.0,2640681.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862407668610103,0.0,27.0625
1,PAU,2013-06-15 22:36:04.17,6110150.0,2650689.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862407668610103,0.0,27.0625
1,PAU,2013-06-15 22:36:14.17,6120149.0,2660688.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.0625
1,PAU,2013-06-15 22:36:24.18,6130153.0,2670692.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862407668610103,0.0,27.0625
1,PAU,2013-06-15 22:36:34.17,6140147.0,2680686.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.0625
1,PAU,2013-06-15 22:36:44.17,6150143.0,2690682.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.861676428990904,0.0,27.0625
1,PAU,2013-06-15 22:36:54.17,6160144.0,2700683.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.0625
1,PAU,2013-06-15 22:37:04.2,6170174.0,2710713.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862407668610103,0.0,27.0625
1,PAU,2013-06-15 22:37:14.17,6180143.0,2720682.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862407668610103,0.0,27.0625
1,PAU,2013-06-15 22:37:24.17,6190147.0,2730686.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862407668610103,0.0,27.0625
1,PAU,2013-06-15 22:37:34.17,6200149.0,2740688.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.861676428990904,0.0,27.0625
1,PAU,2013-06-15 22:37:44.17,6210144.0,2750683.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.0625
1,PAU,2013-06-15 22:37:54.18,6220158.0,2760697.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:38:04.18,6230157.0,2770696.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:38:14.18,6240158.0,2780697.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:38:24.17,6250142.0,2790681.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:38:34.16,6260138.0,2800677.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:38:44.19,6270170.0,2810709.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.861676428990904,0.0,27.125
1,PAU,2013-06-15 22:38:54.2,6280172.0,2820711.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:39:04.19,6290172.0,2830711.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862407668610103,0.0,27.125
1,PAU,2013-06-15 22:39:14.16,6300138.0,2840677.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:39:24.16,6310138.0,2850677.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:39:34.19,6320172.0,2860711.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:39:44.18,6330161.0,2870700.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.125
1,PAU,2013-06-15 22:39:54.17,6340148.0,2880687.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.862042048800504,0.0,27.125
1,PAU,2013-06-15 22:40:04.18,6350151.0,2890690.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.861676428990904,0.0,27.125
1,PAU,2013-06-15 22:40:14.17,6360143.0,2900682.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.861310809181305,0.0,27.125
1,PAU,2013-06-15 22:40:24.19,6370164.0,2910703.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.861676428990904,0.0,27.125
1,PAU,2013-06-15 22:40:34.19,6380167.0,2920706.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.861676428990904,0.0,27.125
1,PAU,2013-06-15 22:40:44.17,6390143.0,2930682.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.861676428990904,0.0,27.125
1,PAU,2013-06-15 22:40:54.19,6400168.0,2940707.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.861676428990904,0.0,27.1875
1,PAU,2013-06-15 22:41:04.19,6410167.0,2950706.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.125
1,PAU,2013-06-15 22:41:14.2,6420175.0,2960714.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.1875
1,PAU,2013-06-15 22:41:24.17,6430149.0,2970688.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.1875
1,PAU,2013-06-15 22:41:34.17,6440150.0,2980689.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.1875
1,PAU,2013-06-15 22:41:44.18,6450154.0,2990693.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.1875
1,PAU,2013-06-15 22:41:54.17,6460149.0,3000688.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.1875
1,PAU,2013-06-15 22:42:04.16,6470139.0,3010678.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.1875
1,PAU,2013-06-15 22:42:14.17,6480149.0,3020688.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860579569562106,0.0,27.1875
1,PAU,2013-06-15 22:42:24.17,6490151.0,3030690.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860579569562106,0.0,27.1875
1,PAU,2013-06-15 22:42:34.16,6500139.0,3040678.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860579569562106,0.0,27.1875
1,PAU,2013-06-15 22:42:44.16,6510141.0,3050680.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.125
1,PAU,2013-06-15 22:42:54.19,6520170.0,3060709.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860213949752506,0.0,27.125
1,PAU,2013-06-15 22:43:04.17,6530143.0,3070682.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860579569562106,0.0,27.125
1,PAU,2013-06-15 22:43:14.17,6540144.0,3080683.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860579569562106,0.0,27.125
1,PAU,2013-06-15 22:43:24.17,6550152.0,3090691.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.1875
1,PAU,2013-06-15 22:43:34.17,6560144.0,3100683.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860945189371705,0.0,27.1875
1,PAU,2013-06-15 22:43:44.16,6570139.0,3110678.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860579569562106,0.0,27.125
1,PAU,2013-06-15 22:43:47.19,6573150.0,3113689.0,0,0,TBA_WS,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860579569562106,0.0,27.1875
10,STO,2013-06-15 22:43:47.28,6573171.0,0.0,0,0,TBA_CHA,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860579569562106,0.0,27.1875
9999,STO,2013-06-15 22:43:47.28,6573171.0,0.0,0,0,TBA_CHA,0,0.2047588485197593,0.2047588485197593,0.0,0.0,0.7980655271621799,0.0,3.860579569562106,0.0,27.1875
